"","PIT","degree","Date.Time","Antenna","location","week","group","visit.duration","leader.follower","species","age_in_2020","season","betweenness","group.size","n_species","flock_size","species_prop"
"1365","011017A1D8",61,200728122439,"M","Mill3",13,842,0.383333333333333,"leader","MARTI","adult","summer",813,1,3,10,0.3
"1366","011017A1D8",61,200805111234,"M","Mill2",14,1912,2.33333333333333,"follower","MARTI","adult","summer",813,6,1,23,0.0434782608695652
"1367","011017A1D8",61,200728113903,"M","Mill3",13,838,0.683333333333333,"leader","MARTI","adult","summer",813,1,4,8,0.5
"1368","011017A1D8",61,200805161127,"M","Mill6",14,2070,4.68333333333333,"leader","MARTI","adult","summer",813,1,4,14,0.285714285714286
"1369","011017A1D8",61,200805162546,"M","Mill6",14,2055,3.41666666666667,"leader","MARTI","adult","summer",813,1,3,9,0.333333333333333
"1370","011017A1D8",61,200805124101,"M","Mill2",14,1811,7.46666666666667,"leader","MARTI","adult","summer",813,6,2,12,0.166666666666667
"1371","011017A1D8",61,200805113233,"M","Mill2",14,1872,0.0666666666666667,"leader","MARTI","adult","summer",813,1,3,12,0.25
"1372","011017A1D8",61,200730063741,"M","Mill2",13,1336,2.7,"follower","MARTI","adult","summer",813,3,2,10,0.2
"1373","011017A1D8",61,200805144627,"M","Mill6",14,2078,11.0833333333333,"follower","MARTI","adult","summer",813,2,1,15,0.0666666666666667
"1374","011017A1D8",61,200728121113,"M","Mill3",13,840,1.81666666666667,"leader","MARTI","adult","summer",813,1,3,9,0.333333333333333
"1375","011017A1D8",61,200805122204,"M","Mill2",14,1825,9.46666666666667,"follower","MARTI","adult","summer",813,6,2,13,0.153846153846154
"1376","011017A1D8",61,200805061359,"M","Mill6",14,2073,3.15,"leader","MARTI","adult","summer",813,1,2,5,0.4
"1377","011017A1D8",61,200730062152,"M","Mill2",13,1368,3.03333333333333,"leader","MARTI","adult","summer",813,5,1,11,0.0909090909090909
"1378","011017A1D8",61,200804115202,"M","Mill6",14,1738,2.6,"follower","MARTI","adult","summer",813,3,3,7,0.428571428571429
"1379","011017A1D8",61,200729100015,"M","Mill2",13,1076,5.58333333333333,"follower","MARTI","adult","summer",813,6,4,13,0.307692307692308
"1380","011017A1D8",61,200805133026,"M","Mill2",14,1894,2.3,"follower","MARTI","adult","summer",813,3,1,13,0.0769230769230769
"1381","011017A1D8",61,200729121205,"M","Mill2",13,1068,2.25,"leader","MARTI","adult","summer",813,2,3,11,0.272727272727273
"1382","011017A1D8",61,200728133329,"M","Mill3",13,844,5.23333333333333,"follower","MARTI","adult","summer",813,4,3,13,0.230769230769231
"1383","011017A1D8",61,200805123301,"M","Mill2",14,1874,3.21666666666667,"follower","MARTI","adult","summer",813,2,2,6,0.333333333333333
"1384","011017A1D8",61,200729075330,"M","Mill3",13,1165,2.68333333333333,"leader","MARTI","adult","summer",813,2,4,9,0.444444444444444
"1385","011017A1D8",61,200728120306,"M","Mill3",13,837,0.483333333333333,"leader","MARTI","adult","summer",813,1,2,9,0.222222222222222
"1386","011017A1D8",61,200805123822,"M","Mill2",14,1905,2.28333333333333,"leader","MARTI","adult","summer",813,2,3,7,0.428571428571429
"1387","011017A1D8",61,200804115001,"M","Mill6",14,1743,2.03333333333333,"follower","MARTI","adult","summer",813,3,3,7,0.428571428571429
"1388","011017A1D8",61,200805152330,"M","Mill6",14,2085,3.33333333333333,"follower","MARTI","adult","summer",813,2,1,6,0.166666666666667
"1389","011017A1D8",61,200729180204,"M","Mill2",13,1134,11.25,"follower","MARTI","adult","summer",813,5,2,27,0.0740740740740741
"1390","011017A1D8",61,200804121531,"M","Mill6",14,1758,3.85,"leader","MARTI","adult","summer",813,1,3,7,0.428571428571429
"1391","011017A1D8",61,200804114443,"M","Mill6",14,1749,3.31666666666667,"leader","MARTI","adult","summer",813,2,2,4,0.5
"1392","011017A1D8",61,200805113013,"M","Mill2",14,1867,1.41666666666667,"follower","MARTI","adult","summer",813,3,3,12,0.25
"1393","011017A1D8",61,200729140512,"M","Mill2",13,1113,9.73333333333333,"follower","MARTI","adult","summer",813,6,4,24,0.166666666666667
"1394","011017A1D8",61,200804122444,"M","Mill6",14,1735,0.05,"leader","MARTI","adult","summer",813,1,3,9,0.333333333333333
"1395","011017A1D8",61,200805102603,"M","Mill2",14,1917,7.28333333333333,"follower","MARTI","adult","summer",813,8,5,44,0.113636363636364
"1396","011017A1D8",61,200804125600,"M","Mill6",14,1741,0.05,"leader","MARTI","adult","summer",813,1,3,4,0.75
"1397","011017A1D8",61,200729081017,"M","Mill3",13,1149,3.7,"follower","MARTI","adult","summer",813,3,5,11,0.454545454545455
"1398","011017A1D8",61,200805113903,"M","Mill2",14,1897,0,"leader","MARTI","adult","summer",813,1,1,8,0.125
"1399","011017A1D8",61,200729095031,"M","Mill2",13,1083,9,"leader","MARTI","adult","summer",813,4,4,21,0.19047619047619
"1400","011017A1D8",61,200730063635,"M","Mill2",13,1377,0.65,"follower","MARTI","adult","summer",813,3,2,20,0.1
"1401","011017A1D8",61,200805081120,"M","Mill6",14,2044,2.2,"leader","MARTI","adult","summer",813,1,4,11,0.363636363636364
"1402","011017A1D8",61,200804113612,"M","Mill6",14,1750,2.05,"leader","MARTI","adult","summer",813,1,1,4,0.25
"1403","011017A1D8",61,200730064005,"M","Mill2",13,1370,4.91666666666667,"leader","MARTI","adult","summer",813,4,3,12,0.25
"1404","011017A1D8",61,200806080343,"M","Mill2",14,2101,3.53333333333333,"leader","MARTI","adult","summer",813,1,3,9,0.333333333333333
"1405","011017A1D8",61,200729141607,"M","Mill2",13,1093,2.53333333333333,"follower","MARTI","adult","summer",813,4,3,24,0.125
"1406","011017A1D8",61,200805101402,"M","Mill6",14,2038,0.316666666666667,"leader","MARTI","adult","summer",813,1,7,12,0.583333333333333
"1407","011017A1D8",61,200806082451,"M","Mill2",14,2114,4.85,"leader","MARTI","adult","summer",813,3,2,14,0.142857142857143
"1408","011017A1D8",61,200805125026,"M","Mill2",14,1812,9.8,"follower","MARTI","adult","summer",813,9,1,12,0.0833333333333333
"1409","011017A1D8",61,200805131227,"M","Mill2",14,1886,5.03333333333333,"follower","MARTI","adult","summer",813,10,1,12,0.0833333333333333
"1410","011017A1D8",61,200805115742,"M","Mill2",14,1853,5.78333333333333,"follower","MARTI","adult","summer",813,5,2,8,0.25
"1411","011017A1D8",61,200805102831,"M","Mill2",14,1925,7.31666666666667,"leader","MARTI","adult","summer",813,2,4,14,0.285714285714286
"1412","011017A1D8",61,200728114954,"M","Mill3",13,835,2.61666666666667,"leader","MARTI","adult","summer",813,2,2,10,0.2
"1413","011017A1D8",61,200805132236,"M","Mill2",14,1848,5.28333333333333,"follower","MARTI","adult","summer",813,8,1,19,0.0526315789473684
"1414","011017A1D8",61,200728141337,"M","Mill3",13,847,3.95,"follower","MARTI","adult","summer",813,2,1,8,0.125
"1415","011017A1D8",61,200804120907,"M","Mill6",14,1732,0.7,"leader","MARTI","adult","summer",813,1,2,5,0.4
"1416","011017A1D8",61,200805154150,"M","Mill6",14,2077,0.5,"leader","MARTI","adult","summer",813,1,2,8,0.25
"1417","011017A1D8",61,200805112402,"M","Mill2",14,1831,0.116666666666667,"leader","MARTI","adult","summer",813,1,1,4,0.25
"1418","011017A1D8",61,200804120814,"M","Mill6",14,1759,2.45,"follower","MARTI","adult","summer",813,2,2,12,0.166666666666667
"1419","011017A1D8",61,200805072904,"M","Mill6",14,2051,6.56666666666667,"leader","MARTI","adult","summer",813,1,3,10,0.3
"1420","011017A1D8",61,200805112230,"M","Mill2",14,1877,0.666666666666667,"follower","MARTI","adult","summer",813,3,3,15,0.2
"1421","011017A1D8",61,200806083322,"M","Mill6",14,2165,0.0166666666666667,"leader","MARTI","adult","summer",813,1,1,8,0.125
"1422","011017A1D8",61,200805105114,"M","Mill2",14,1814,6.46666666666667,"leader","MARTI","adult","summer",813,4,1,9,0.111111111111111
"1423","011017A1D8",61,200805103847,"M","Mill2",14,1824,6.95,"leader","MARTI","adult","summer",813,2,2,11,0.181818181818182
"1424","011017A1D8",61,200805160025,"M","Mill6",14,2075,5.05,"leader","MARTI","adult","summer",813,1,3,18,0.166666666666667
"1425","011017A255",26,200805063121,"M","Mill2",14,1836,7.18333333333333,"follower","BLUTI","adult","summer",1.5,6,6,13,0.461538461538462
"1426","011017A255",26,200729064802,"M","Mill2",13,1106,3.31666666666667,"leader","BLUTI","adult","summer",1.5,2,6,20,0.3
"1427","011017A255",26,200804171936,"M","Mill2",14,1483,8.01666666666667,"follower","BLUTI","adult","summer",1.5,5,4,14,0.285714285714286
"1428","011017A255",26,200805131705,"M","Mill2",14,1930,2.83333333333333,"leader","BLUTI","adult","summer",1.5,4,5,18,0.277777777777778
"1429","011017A255",26,200804200013,"M","Mill2",14,1464,3.2,"follower","BLUTI","adult","summer",1.5,4,1,8,0.125
"1430","011017A255",26,200729082046,"M","Mill2",13,1097,4.23333333333333,"follower","BLUTI","adult","summer",1.5,4,10,28,0.357142857142857
"1431","011017A255",26,200805131404,"M","Mill2",14,1886,5.03333333333333,"follower","BLUTI","adult","summer",1.5,10,4,12,0.333333333333333
"1432","011017A255",26,200804111717,"M","Mill2",14,1467,4.51666666666667,"follower","BLUTI","adult","summer",1.5,6,2,11,0.181818181818182
"1433","011017A255",26,200805131626,"M","Mill2",14,1920,1.7,"follower","BLUTI","adult","summer",1.5,5,9,14,0.642857142857143
"1434","011017A255",26,200804155743,"M","Mill2",14,1475,3.1,"follower","BLUTI","adult","summer",1.5,6,5,31,0.161290322580645
"1435","011017A255",26,200722133253,"M","Mill6",12,683,2.25,"follower","BLUTI","adult","summer",1.5,2,3,11,0.272727272727273
"1436","011017A255",26,200804180411,"M","Mill2",14,1457,5.68333333333333,"leader","BLUTI","adult","summer",1.5,4,3,17,0.176470588235294
"1437","0700ED86AF",33,200806071346,"M","Mill2",14,2106,3.6,"follower","GRETI","adult","summer",17,6,6,12,0.5
"1438","0700ED86AF",33,200722163509,"M","Mill3",12,529,0.0166666666666667,"leader","GRETI","adult","summer",17,1,3,14,0.214285714285714
"1439","0700ED86AF",33,200722192941,"M","Mill3",12,523,2.83333333333333,"follower","GRETI","adult","summer",17,2,5,9,0.555555555555556
"1440","0700ED86AF",33,200805153108,"M","Mill2",14,1906,5.11666666666667,"follower","GRETI","adult","summer",17,5,5,11,0.454545454545455
"1441","0700ED86AF",33,200722165638,"M","Mill3",12,532,3.6,"follower","GRETI","adult","summer",17,4,6,11,0.545454545454545
"1442","0700ED86AF",33,200804122200,"M","Mill3",14,1533,3.96666666666667,"follower","GRETI","adult","summer",17,3,7,15,0.466666666666667
"1443","0700ED86AF",33,200804094245,"M","Mill2",14,1458,18.7333333333333,"follower","GRETI","adult","summer",17,6,8,15,0.533333333333333
"1444","0700ED86AF",33,200804111430,"M","Mill2",14,1499,4.33333333333333,"follower","GRETI","adult","summer",17,8,14,16,0.875
"1445","0700ED86AF",33,200805152735,"M","Mill2",14,1817,5.81666666666667,"follower","GRETI","adult","summer",17,8,11,16,0.6875
"1446","0700ED86AF",33,200722154117,"M","Mill3",12,527,7.16666666666667,"follower","GRETI","adult","summer",17,3,4,11,0.363636363636364
"1447","0700ED86AF",33,200805131122,"M","Mill2",14,1886,5.03333333333333,"follower","GRETI","adult","summer",17,10,7,12,0.583333333333333
"1448","0700ED86AF",33,200805114506,"M","Mill2",14,1928,2.78333333333333,"follower","GRETI","adult","summer",17,2,5,10,0.5
"1449","0700ED86AF",33,200805130714,"M","Mill2",14,1915,2.56666666666667,"follower","GRETI","adult","summer",17,9,9,16,0.5625
"1450","0700ED8ADD",53,200805155012,"M","Mill2",14,1816,1.2,"follower","GRETI","juvenile","summer",71,2,2,5,0.4
"1451","0700ED8ADD",53,200721142855,"M","Mill2",12,42,6.48333333333333,"leader","GRETI","juvenile","summer",71,6,10,11,0.909090909090909
"1452","0700ED8ADD",53,200721142724,"M","Mill2",12,56,0.183333333333333,"follower","GRETI","juvenile","summer",71,2,10,14,0.714285714285714
"1453","0700ED8ADD",53,200806085530,"M","Mill2",14,2119,4.13333333333333,"follower","GRETI","juvenile","summer",71,3,13,15,0.866666666666667
"1454","0700ED8ADD",53,200805170142,"M","Mill2",14,1807,0.0333333333333333,"leader","GRETI","juvenile","summer",71,1,4,12,0.333333333333333
"1455","0700ED8ADD",53,200805151433,"M","Mill2",14,1834,7.01666666666667,"follower","GRETI","juvenile","summer",71,6,7,12,0.583333333333333
"1456","0700ED8ADD",53,200805165736,"M","Mill2",14,1830,9.95,"follower","GRETI","juvenile","summer",71,10,11,15,0.733333333333333
"1457","0700ED8ADD",53,200721151402,"M","Mill2",12,142,0.8,"follower","GRETI","juvenile","summer",71,2,3,6,0.5
"1458","0700ED8ADD",53,200805143050,"M","Mill2",14,1926,4.21666666666667,"follower","GRETI","juvenile","summer",71,4,5,7,0.714285714285714
"1459","0700ED8ADD",53,200721122905,"M","Mill2",12,139,4.7,"follower","GRETI","juvenile","summer",71,6,11,16,0.6875
"1460","0700ED8ADD",53,200729083302,"M","Mill2",13,1102,12.75,"follower","GRETI","juvenile","summer",71,6,12,21,0.571428571428571
"1461","0700ED8ADD",53,200721113902,"M","Mill2",12,125,8.86666666666667,"follower","GRETI","juvenile","summer",71,9,8,18,0.444444444444444
"1462","0700ED8ADD",53,200728181007,"M","Mill2",13,756,3.63333333333333,"follower","GRETI","juvenile","summer",71,2,4,10,0.4
"1463","0700ED8ADD",53,200805143022,"M","Mill2",14,1858,1.63333333333333,"follower","GRETI","juvenile","summer",71,4,10,17,0.588235294117647
"1464","0700ED8ADD",53,200721130804,"M","Mill2",12,49,5.1,"follower","GRETI","juvenile","summer",71,7,8,15,0.533333333333333
"1465","0700ED8ADD",53,200722114615,"M","Mill2",12,433,10.7,"follower","GRETI","juvenile","summer",71,7,8,11,0.727272727272727
"1466","0700ED8ADD",53,200721123218,"M","Mill2",12,145,3.48333333333333,"leader","GRETI","juvenile","summer",71,5,7,13,0.538461538461538
"1467","0700ED8ADD",53,200722092841,"M","Mill2",12,461,0,"leader","GRETI","juvenile","summer",71,1,10,17,0.588235294117647
"1468","0700ED8ADD",53,200805150734,"M","Mill2",14,1893,1.58333333333333,"follower","GRETI","juvenile","summer",71,4,8,15,0.533333333333333
"1469","0700ED8ADD",53,200721110205,"M","Mill2",12,48,5.35,"follower","GRETI","juvenile","summer",71,10,14,15,0.933333333333333
"1470","0700ED8ADD",53,200805163524,"M","Mill2",14,1878,3.58333333333333,"follower","GRETI","juvenile","summer",71,11,12,15,0.8
"1471","0700ED8ADD",53,200805150122,"M","Mill2",14,1933,4.78333333333333,"follower","GRETI","juvenile","summer",71,7,11,16,0.6875
"1472","0700ED8ADD",53,200805164507,"M","Mill2",14,1938,4.71666666666667,"follower","GRETI","juvenile","summer",71,8,12,14,0.857142857142857
"1473","0700ED8ADD",53,200721151024,"M","Mill2",12,131,3.85,"follower","GRETI","juvenile","summer",71,7,10,15,0.666666666666667
"1474","0700ED8ADD",53,200721134129,"M","Mill2",12,59,3.38333333333333,"follower","GRETI","juvenile","summer",71,6,12,19,0.631578947368421
"1475","0700ED8ADD",53,200722093146,"M","Mill2",12,520,4.08333333333333,"leader","GRETI","juvenile","summer",71,2,6,14,0.428571428571429
"1476","0700ED8ADD",53,200722120318,"M","Mill2",12,427,6,"follower","GRETI","juvenile","summer",71,4,7,10,0.7
"1477","0700ED8ADD",53,200729080003,"M","Mill2",13,1098,4.33333333333333,"leader","GRETI","juvenile","summer",71,3,6,13,0.461538461538462
"1478","0700ED8ADD",53,200721171528,"M","Mill2",12,161,4.83333333333333,"follower","GRETI","juvenile","summer",71,9,12,16,0.75
"1479","0700ED8ADD",53,200721110630,"M","Mill2",12,132,3.68333333333333,"leader","GRETI","juvenile","summer",71,5,6,10,0.6
"1480","0700ED8ADD",53,200722140957,"M","Mill2",12,498,13.9,"follower","GRETI","juvenile","summer",71,8,9,18,0.5
"1481","0700ED8ADD",53,200721182131,"M","Mill2",12,57,13.6166666666667,"follower","GRETI","juvenile","summer",71,9,15,19,0.789473684210526
"1482","0700ED8ADD",53,200805155123,"M","Mill2",14,1845,8.25,"follower","GRETI","juvenile","summer",71,4,5,6,0.833333333333333
"1483","0700ED8ADD",53,200729075821,"M","Mill2",13,1081,1.85,"follower","GRETI","juvenile","summer",71,4,27,38,0.710526315789474
"1484","0700ED8ADD",53,200721174524,"M","Mill2",12,140,5.7,"follower","GRETI","juvenile","summer",71,5,9,15,0.6
"1485","0700ED8ADD",53,200805132127,"M","Mill2",14,1848,5.28333333333333,"follower","GRETI","juvenile","summer",71,8,11,19,0.578947368421053
"1486","0700ED8ADD",53,200722111325,"M","Mill2",12,446,5.33333333333333,"leader","GRETI","juvenile","summer",71,3,9,13,0.692307692307692
"1487","0700ED8ADD",53,200722111309,"M","Mill2",12,466,4.26666666666667,"follower","GRETI","juvenile","summer",71,2,7,11,0.636363636363636
"1488","0700ED8ADD",53,200805141136,"M","Mill2",14,1796,2.35,"leader","GRETI","juvenile","summer",71,1,3,3,1
"1489","0700ED8ADD",53,200805175742,"M","Mill2",14,1913,3.38333333333333,"follower","GRETI","juvenile","summer",71,4,10,23,0.434782608695652
"1490","0700ED8ADD",53,200721140914,"M","Mill2",12,92,3.46666666666667,"follower","GRETI","juvenile","summer",71,5,8,13,0.615384615384615
"1491","0700ED8ADD",53,200721162057,"M","Mill2",12,81,5.16666666666667,"follower","GRETI","juvenile","summer",71,8,10,12,0.833333333333333
"1492","0700ED8ADD",53,200721103108,"M","Mill2",12,136,7.18333333333333,"follower","GRETI","juvenile","summer",71,9,19,24,0.791666666666667
"1493","0700ED8ADD",53,200805173817,"M","Mill2",14,1887,4.35,"follower","GRETI","juvenile","summer",71,3,6,11,0.545454545454545
"1494","0700ED8C0B",39,200721111539,"M","Mill2",12,52,4.68333333333333,"follower","NUTHA","adult","summer",0,9,2,19,0.105263157894737
"1495","0700ED8C0B",39,200721105223,"M","Mill2",12,103,1.98333333333333,"follower","NUTHA","adult","summer",0,4,3,14,0.214285714285714
"1496","0700ED8C0B",39,200805160912,"M","Mill2",14,1883,2.26666666666667,"leader","NUTHA","adult","summer",0,2,2,8,0.25
"1497","0700ED8C0B",39,200721132315,"M","Mill2",12,147,9.06666666666667,"follower","NUTHA","adult","summer",0,8,1,13,0.0769230769230769
"1498","0700ED8C0B",39,200722101114,"M","Mill2",12,502,5.8,"follower","NUTHA","adult","summer",0,8,1,14,0.0714285714285714
"1499","0700ED8C0B",39,200721144610,"M","Mill2",12,67,6.8,"follower","NUTHA","adult","summer",0,10,2,21,0.0952380952380952
"1500","0700ED8C0B",39,200721105301,"M","Mill2",12,36,6.96666666666667,"leader","NUTHA","adult","summer",0,9,1,17,0.0588235294117647
"1501","0700ED8C0B",39,200721125506,"M","Mill2",12,114,5.28333333333333,"follower","NUTHA","adult","summer",0,5,2,11,0.181818181818182
"1502","0700ED8C0B",39,200721103711,"M","Mill2",12,86,1.96666666666667,"follower","NUTHA","adult","summer",0,4,2,11,0.181818181818182
"1503","0700ED8C0B",39,200722091628,"M","Mill2",12,440,4.65,"follower","NUTHA","adult","summer",0,3,1,15,0.0666666666666667
"1504","0700ED8C0B",39,200805162938,"M","Mill2",14,1804,8.26666666666667,"follower","NUTHA","adult","summer",0,15,2,25,0.08
"1505","0700ED8C0B",39,200805130138,"M","Mill2",14,1889,4.15,"follower","NUTHA","adult","summer",0,7,1,10,0.1
"1506","0700ED8C0B",39,200721174139,"M","Mill2",12,137,3.1,"follower","NUTHA","adult","summer",0,4,2,9,0.222222222222222
"1507","0700ED8C0B",39,200721103801,"M","Mill2",12,163,1.35,"leader","NUTHA","adult","summer",0,3,3,17,0.176470588235294
"1508","0700ED8ED9",3,200729175751,"M","Mill5",13,1223,2.53333333333333,"follower","GRETI","juvenile","summer",0,2,1,6,0.166666666666667
"1509","0700ED8ED9",3,200729185329,"M","Mill5",13,1231,2.86666666666667,"leader","GRETI","juvenile","summer",0,2,7,13,0.538461538461538
"1510","0700ED8ED9",3,200729200052,"M","Mill5",13,1241,0.283333333333333,"leader","GRETI","juvenile","summer",0,1,7,11,0.636363636363636
